  285.5139  2  0    2.9999    0.3000    0.4318    0.0000    0.7350   -0.5343    0.0439    0.0066    2.5000   -1.7777  0.1091E+04  0.6419E+02 -0.1039E-09  0.6532E-14  0.2142E+03  0.500
  285.6243  2  0    2.9999    0.3000    0.4323    0.0000    0.7796   -0.5343    0.0486    0.0066    2.4978   -1.7777  0.9156E+03  0.6420E+02 -0.1145E-09  0.8712E-14  0.2142E+03  0.500
  285.7346  2  0    2.9999    0.3000    0.4327    0.0000    0.8241   -0.5343    0.0539    0.0066    2.4956   -1.7777  0.7665E+03  0.6420E+02 -0.1263E-09  0.1160E-13  0.2142E+03  0.500
  285.8450  2  0    2.9999    0.3000    0.4332    0.0000    0.8687   -0.5343    0.0597    0.0066    2.4934   -1.7777  0.6404E+03  0.6421E+02 -0.1392E-09  0.1543E-13  0.2142E+03  0.500
  285.9554  2  0    2.9999    0.3000    0.4337    0.0000    0.9132   -0.5343    0.0661    0.0066    2.4912   -1.7777  0.5341E+03  0.6422E+02 -0.1535E-09  0.2048E-13  0.2142E+03  0.500
  286.0658  2  0    2.9999    0.3000    0.4342    0.0000    0.9577   -0.5343    0.0733    0.0066    2.4890   -1.7777  0.4447E+03  0.6423E+02 -0.1692E-09  0.2713E-13  0.2142E+03  0.500
  286.1762  2  0    2.9998    0.3000    0.4347    0.0000    1.0023   -0.5343    0.0812    0.0066    2.4868   -1.7777  0.3697E+03  0.6425E+02 -0.1865E-09  0.3588E-13  0.2142E+03  0.500
  286.2866  2  0    2.9998    0.3000    0.4351    0.0000    1.0468   -0.5343    0.0899    0.0066    2.4846   -1.7777  0.3069E+03  0.6427E+02 -0.2056E-09  0.4735E-13  0.2142E+03  0.500
  286.3970  2  0    2.9998    0.3000    0.4356    0.0000    1.0914   -0.5343    0.0996    0.0066    2.4824   -1.7777  0.2545E+03  0.6431E+02 -0.2267E-09  0.6235E-13  0.2142E+03  0.500
  286.5074  2  0    2.9998    0.3000    0.4361    0.0000    1.1359   -0.5343    0.1104    0.0066    2.4802   -1.7777  0.2109E+03  0.6435E+02 -0.2499E-09  0.8190E-13  0.2142E+03  0.500
  286.6178  2  0    2.9997    0.3000    0.4366    0.0000    1.1804   -0.5343    0.1223    0.0066    2.4780   -1.7777  0.1745E+03  0.6441E+02 -0.2755E-09  0.1073E-12  0.2142E+03  0.500
  286.7281  2  0    2.9997    0.3000    0.4370    0.0000    1.2250   -0.5343    0.1355    0.0066    2.4758   -1.7777  0.1341E+03  0.6449E+02 -0.3037E-09  0.1402E-12  0.2142E+03  0.500
  286.8386  2  0    2.9997    0.3000    0.4375    0.0000    1.2695   -0.5343    0.1502    0.0066    2.4736   -1.7777  0.7172E+02  0.6458E+02 -0.3348E-09  0.1827E-12  0.2142E+03  0.500
  286.9490  2  0    2.9996    0.3000    0.4380    0.0000    1.3140   -0.5343    0.1663    0.0066    2.4714   -1.7777  0.2848E+02  0.6466E+02 -0.3690E-09  0.2373E-12  0.2143E+03  0.500
  287.0594  2  0    2.9996    0.3000    0.4385    0.0000    1.3585   -0.5343    0.1844    0.0066    2.4692   -1.7777  0.1101E+02  0.6471E+02 -0.4068E-09  0.3072E-12  0.2142E+03  0.500
  287.0594  2  0    2.9996    0.3000    0.4385    0.0000    1.3586   -0.5343    0.1844    0.0066    2.4692   -1.7777  0.1101E+02  0.6471E+02 -0.4485E-09  0.3967E-12  0.2142E+03  0.500
  287.0595  3  0    2.9996    0.3000    0.4385    0.0000    1.3586   -0.5343    0.1844    0.0066    2.4692   -1.7777  0.1101E+02  0.6471E+02 -0.4485E-09  0.3967E-12  0.2142E+03  0.500
  287.0752  3  0    2.9996    0.3000    0.4391    0.0000    1.3618   -0.5343    0.1860    0.0066    2.4747   -1.7777  0.1094E+02  0.6472E+02 -0.4485E-09  0.3968E-12  0.2139E+03  0.499
  287.0909  3  0    2.9996    0.3000    0.4396    0.0000    1.3651   -0.5343    0.1876    0.0066    2.4802   -1.7777  0.1087E+02  0.6472E+02 -0.4576E-09  0.4100E-12  0.2137E+03  0.499
  287.1063  3  0    2.9996    0.3000    0.4402    0.0000    1.3684   -0.5343    0.1892    0.0066    2.4856   -1.7777  0.1081E+02  0.6473E+02 -0.4669E-09  0.4237E-12  0.2135E+03  0.498
  287.1216  3  0    2.9996    0.3000    0.4408    0.0000    1.3717   -0.5343    0.1909    0.0066    2.4911   -1.7777  0.1076E+02  0.6473E+02 -0.4764E-09  0.4379E-12  0.2132E+03  0.497
  287.1367  3  0    2.9995    0.3000    0.4413    0.0000    1.3750   -0.5343    0.1926    0.0066    2.4965   -1.7777  0.1071E+02  0.6474E+02 -0.4861E-09  0.4525E-12  0.2129E+03  0.497
  287.1517  3  0    2.9995    0.3000    0.4419    0.0000    1.3782   -0.5343    0.1944    0.0066    2.5020   -1.7777  0.1067E+02  0.6474E+02 -0.4960E-09  0.4678E-12  0.2126E+03  0.496
